,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,lag_1hour,lag_2hour,lag_3hour,lag_4hour,lag_5hour,lag_6hour,lag_7hour,lag_8hour,lag_9hour,lag_10hour,lag_11hour,lag_12hour,lag_13hour,lag_14hour,lag_15hour,lag_16hour,lag_17hour,lag_18hour,lag_19hour,lag_20hour,lag_21hour,lag_22hour,lag_23hour,lag_24hour,predict_24
864322,2014-05-02 10:00:00,10,49,14.0,2,0,0,0,0,0,0,1,13.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,8.0,9.0,6.0,8.0,11.0,10.0,13.0,14.142540364267928
864323,2014-05-02 11:00:00,11,49,16.0,2,0,0,0,0,0,0,1,14.0,13.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,8.0,9.0,6.0,8.0,11.0,10.0,16.038626002542756
864324,2014-05-02 12:00:00,12,49,13.0,2,0,0,0,0,0,0,1,16.0,14.0,13.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,8.0,9.0,6.0,8.0,11.0,13.00218317363598
864325,2014-05-02 13:00:00,13,49,14.0,2,0,0,0,0,0,0,1,13.0,16.0,14.0,13.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,8.0,9.0,6.0,8.0,14.11738027461999
864326,2014-05-02 14:00:00,14,49,17.0,2,0,0,0,0,0,0,1,14.0,13.0,16.0,14.0,13.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,8.0,9.0,6.0,16.975627927998794
864327,2014-05-02 15:00:00,15,49,16.0,2,0,0,0,0,0,0,1,17.0,14.0,13.0,16.0,14.0,13.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,8.0,9.0,16.015732365288038
864328,2014-05-02 16:00:00,16,49,14.0,2,0,0,0,0,0,0,1,16.0,17.0,14.0,13.0,16.0,14.0,13.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,8.0,13.905694050432697
864329,2014-05-02 17:00:00,17,49,12.0,2,0,0,0,0,0,0,1,14.0,16.0,17.0,14.0,13.0,16.0,14.0,13.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,12.048121673561656
864330,2014-05-02 18:00:00,18,49,15.0,2,0,0,0,0,0,0,1,12.0,14.0,16.0,17.0,14.0,13.0,16.0,14.0,13.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,14.887950925756126
864331,2014-05-02 19:00:00,19,49,12.0,2,0,0,0,0,0,0,1,15.0,12.0,14.0,16.0,17.0,14.0,13.0,16.0,14.0,13.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,12.126430580759152
864332,2014-05-02 20:00:00,20,49,14.0,2,0,0,0,0,0,0,1,12.0,15.0,12.0,14.0,16.0,17.0,14.0,13.0,16.0,14.0,13.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,13.952718625871483
864333,2014-05-02 21:00:00,21,49,12.0,2,0,0,0,0,0,0,1,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.0,13.0,16.0,14.0,13.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,12.041410410306307
864334,2014-05-02 22:00:00,22,49,12.0,2,0,0,0,0,0,0,1,12.0,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.0,13.0,16.0,14.0,13.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,11.932500627581994
864335,2014-05-02 23:00:00,23,49,12.0,2,0,0,0,0,0,0,1,12.0,12.0,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.0,13.0,16.0,14.0,13.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,12.04345770255983
864336,2014-05-03 00:00:00,0,49,12.0,3,1,0,0,0,0,0,0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.0,13.0,16.0,14.0,13.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,11.996587203764191
864337,2014-05-03 01:00:00,1,49,13.0,3,1,0,0,0,0,0,0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.0,13.0,16.0,14.0,13.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,12.921118718134297
864338,2014-05-03 02:00:00,2,49,13.0,3,1,0,0,0,0,0,0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.0,13.0,16.0,14.0,13.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,13.013304609640365
864339,2014-05-03 03:00:00,3,49,13.0,3,1,0,0,0,0,0,0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.0,13.0,16.0,14.0,13.0,9.0,7.0,6.0,6.0,6.0,6.0,13.037747765419857
864340,2014-05-03 04:00:00,4,49,13.0,3,1,0,0,0,0,0,0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.0,13.0,16.0,14.0,13.0,9.0,7.0,6.0,6.0,6.0,13.00293740104488
864341,2014-05-03 05:00:00,5,49,13.0,3,1,0,0,0,0,0,0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.0,13.0,16.0,14.0,13.0,9.0,7.0,6.0,6.0,13.062814847082512
864342,2014-05-03 06:00:00,6,49,13.0,3,1,0,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.0,13.0,16.0,14.0,13.0,9.0,7.0,6.0,12.972056506784783
864343,2014-05-03 07:00:00,7,49,13.0,3,1,0,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.0,13.0,16.0,14.0,13.0,9.0,7.0,12.920289525751967
864344,2014-05-03 08:00:00,8,49,13.0,3,1,0,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.0,13.0,16.0,14.0,13.0,9.0,12.931368159569082
864345,2014-05-03 09:00:00,9,49,12.0,3,1,0,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.0,13.0,16.0,14.0,13.0,12.058669874464545
864346,2014-05-03 10:00:00,10,49,11.0,3,1,0,0,0,0,0,0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.0,13.0,16.0,14.0,11.056771536454567
864347,2014-05-03 11:00:00,11,49,11.0,3,1,0,0,0,0,0,0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.0,13.0,16.0,10.94605879991814
864348,2014-05-03 12:00:00,12,49,13.0,3,1,0,0,0,0,0,0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.0,13.0,13.082356451666138
864349,2014-05-03 13:00:00,13,49,12.0,3,1,0,0,0,0,0,0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.0,12.045939615499714
864350,2014-05-03 14:00:00,14,49,14.0,3,1,0,0,0,0,0,0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,14.0,16.0,17.0,14.011441662930489
864351,2014-05-03 15:00:00,15,49,14.0,3,1,0,0,0,0,0,0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,14.0,16.0,13.929618626970548
864352,2014-05-03 16:00:00,16,49,13.0,3,1,0,0,0,0,0,0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,14.0,12.911969879959674
864353,2014-05-03 17:00:00,17,49,13.0,3,1,0,0,0,0,0,0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,12.0,12.960403871271646
864354,2014-05-03 18:00:00,18,49,11.0,3,1,0,0,0,0,0,0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,15.0,11.109493715280786
864355,2014-05-03 19:00:00,19,49,14.0,3,1,0,0,0,0,0,0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.0,13.894244574259774
864356,2014-05-03 20:00:00,20,49,13.0,3,1,0,0,0,0,0,0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,14.0,12.950160604934146
864357,2014-05-03 21:00:00,21,49,13.0,3,1,0,0,0,0,0,0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,13.151948866055921
864358,2014-05-03 22:00:00,22,49,13.0,3,1,0,0,0,0,0,0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,13.054387996495377
864359,2014-05-03 23:00:00,23,49,13.0,3,1,0,0,0,0,0,0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.994880392851146
864360,2014-05-04 00:00:00,0,49,13.0,4,0,1,0,0,0,0,0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,13.066139481190598
864361,2014-05-04 01:00:00,1,49,13.0,4,0,1,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.874881072487048
864362,2014-05-04 02:00:00,2,49,13.0,4,0,1,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.09339699959334
864363,2014-05-04 03:00:00,3,49,13.0,4,0,1,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,12.903759377977249
864364,2014-05-04 04:00:00,4,49,13.0,4,0,1,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,12.970760730020418
864365,2014-05-04 05:00:00,5,49,13.0,4,0,1,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,12.968079924325004
864366,2014-05-04 06:00:00,6,49,13.0,4,0,1,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,13.0,13.133061636218391
864367,2014-05-04 07:00:00,7,49,13.0,4,0,1,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,13.0,12.874603690774453
864368,2014-05-04 08:00:00,8,49,13.0,4,0,1,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.0,12.954034531143062
864369,2014-05-04 09:00:00,9,49,13.0,4,0,1,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,12.0,13.044621120800722
864370,2014-05-04 10:00:00,10,49,15.0,4,0,1,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,11.0,14.978478935034344
864371,2014-05-04 11:00:00,11,49,15.0,4,0,1,0,0,0,0,0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,11.0,15.014380956908948
864372,2014-05-04 12:00:00,12,49,15.0,4,0,1,0,0,0,0,0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,13.0,15.178918325561371
864373,2014-05-04 13:00:00,13,49,19.0,4,0,1,0,0,0,0,0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,12.0,18.55514158946036
864374,2014-05-04 14:00:00,14,49,19.0,4,0,1,0,0,0,0,0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,14.0,19.210354879567443
864375,2014-05-04 15:00:00,15,49,20.0,4,0,1,0,0,0,0,0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,14.0,19.749721295075286
864376,2014-05-04 16:00:00,16,49,10.0,4,0,1,0,0,0,0,0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,13.0,10.55117299249132
864377,2014-05-04 17:00:00,17,49,10.0,4,0,1,0,0,0,0,0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,9.794866512254798
864378,2014-05-04 18:00:00,18,49,9.0,4,0,1,0,0,0,0,0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,11.0,9.024464947055025
864379,2014-05-04 19:00:00,19,49,9.0,4,0,1,0,0,0,0,0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,9.119363480257087
864380,2014-05-04 20:00:00,20,49,9.0,4,0,1,0,0,0,0,0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,9.140830619874274
864381,2014-05-04 21:00:00,21,49,13.0,4,0,1,0,0,0,0,0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.76787921554349
864382,2014-05-04 22:00:00,22,49,14.0,4,0,1,0,0,0,0,0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.19474095794724
864383,2014-05-04 23:00:00,23,49,14.0,4,0,1,0,0,0,0,0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.917041896584399
864384,2014-05-05 00:00:00,0,49,13.0,5,0,0,1,0,0,0,0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.04273136607742
864385,2014-05-05 01:00:00,1,49,13.0,5,0,0,1,0,0,0,0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.025182866532248
864386,2014-05-05 02:00:00,2,49,14.0,5,0,0,1,0,0,0,0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.777900156440326
864387,2014-05-05 03:00:00,3,49,13.0,5,0,0,1,0,0,0,0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.359332819320489
864388,2014-05-05 04:00:00,4,49,13.0,5,0,0,1,0,0,0,0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,12.865081389564041
864389,2014-05-05 05:00:00,5,49,13.0,5,0,0,1,0,0,0,0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,12.998872285360411
864390,2014-05-05 06:00:00,6,49,13.0,5,0,0,1,0,0,0,0,13.0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.224538408158722
864391,2014-05-05 07:00:00,7,49,15.0,5,0,0,1,0,0,0,0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,13.0,14.544721826703938
864392,2014-05-05 08:00:00,8,49,4.0,5,0,0,1,0,0,0,0,15.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,13.0,4.64590183854341
864393,2014-05-05 09:00:00,9,49,8.0,5,0,0,1,0,0,0,0,4.0,15.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,13.0,7.928710158687711
864394,2014-05-05 10:00:00,10,49,12.0,5,0,0,1,0,0,0,0,8.0,4.0,15.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,15.0,11.87564922124035
864395,2014-05-05 11:00:00,11,49,13.0,5,0,0,1,0,0,0,0,12.0,8.0,4.0,15.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,15.0,13.037197003799749
864396,2014-05-05 12:00:00,12,49,14.0,5,0,0,1,0,0,0,0,13.0,12.0,8.0,4.0,15.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,15.0,13.958001136138298
864397,2014-05-05 13:00:00,13,49,14.0,5,0,0,1,0,0,0,0,14.0,13.0,12.0,8.0,4.0,15.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,19.0,13.99626626318875
864398,2014-05-05 14:00:00,14,49,14.0,5,0,0,1,0,0,0,0,14.0,14.0,13.0,12.0,8.0,4.0,15.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,19.0,14.060353284082742
864399,2014-05-05 15:00:00,15,49,16.0,5,0,0,1,0,0,0,0,14.0,14.0,14.0,13.0,12.0,8.0,4.0,15.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,20.0,15.99510068136993
864400,2014-05-05 16:00:00,16,49,16.0,5,0,0,1,0,0,0,0,16.0,14.0,14.0,14.0,13.0,12.0,8.0,4.0,15.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,10.0,15.984379569314878
864401,2014-05-05 17:00:00,17,49,17.0,5,0,0,1,0,0,0,0,16.0,16.0,14.0,14.0,14.0,13.0,12.0,8.0,4.0,15.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,10.0,16.919653104247484
864402,2014-05-05 18:00:00,18,49,15.0,5,0,0,1,0,0,0,0,17.0,16.0,16.0,14.0,14.0,14.0,13.0,12.0,8.0,4.0,15.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,9.0,15.050592152999556
864403,2014-05-05 19:00:00,19,49,15.0,5,0,0,1,0,0,0,0,15.0,17.0,16.0,16.0,14.0,14.0,14.0,13.0,12.0,8.0,4.0,15.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,9.0,15.05637328766175
864404,2014-05-05 20:00:00,20,49,16.0,5,0,0,1,0,0,0,0,15.0,15.0,17.0,16.0,16.0,14.0,14.0,14.0,13.0,12.0,8.0,4.0,15.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,9.0,15.943006535106115
