,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,lag_1hour,lag_2hour,lag_3hour,lag_4hour,lag_5hour,lag_6hour,lag_7hour,lag_8hour,lag_9hour,lag_10hour,lag_11hour,lag_12hour,lag_13hour,lag_14hour,lag_15hour,lag_16hour,lag_17hour,lag_18hour,lag_19hour,lag_20hour,lag_21hour,lag_22hour,lag_23hour,lag_24hour,predict_24
566483,2014-05-02 11:00:00,11,32,9.0,2,0,0,0,0,0,0,1,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,7.0,7.0,7.0,8.0,7.0,9.0,9.0,9.0,8.904797504133082
566484,2014-05-02 12:00:00,12,32,8.0,2,0,0,0,0,0,0,1,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,7.0,7.0,7.0,8.0,7.0,9.0,9.0,7.960384070442447
566485,2014-05-02 13:00:00,13,32,6.0,2,0,0,0,0,0,0,1,8.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,7.0,7.0,7.0,8.0,7.0,9.0,6.160037247335492
566486,2014-05-02 14:00:00,14,32,10.0,2,0,0,0,0,0,0,1,6.0,8.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,7.0,7.0,7.0,8.0,7.0,9.882678035357834
566487,2014-05-02 15:00:00,15,32,10.0,2,0,0,0,0,0,0,1,10.0,6.0,8.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,7.0,7.0,7.0,8.0,9.917092600555481
566488,2014-05-02 16:00:00,16,32,9.0,2,0,0,0,0,0,0,1,10.0,10.0,6.0,8.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,7.0,7.0,7.0,9.062386644685482
566489,2014-05-02 17:00:00,17,32,6.0,2,0,0,0,0,0,0,1,9.0,10.0,10.0,6.0,8.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,7.0,7.0,5.883687277776325
566490,2014-05-02 18:00:00,18,32,5.0,2,0,0,0,0,0,0,1,6.0,9.0,10.0,10.0,6.0,8.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,7.0,5.086166540495569
566491,2014-05-02 19:00:00,19,32,3.0,2,0,0,0,0,0,0,1,5.0,6.0,9.0,10.0,10.0,6.0,8.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,3.0309709205273823
566492,2014-05-02 20:00:00,20,32,2.0,2,0,0,0,0,0,0,1,3.0,5.0,6.0,9.0,10.0,10.0,6.0,8.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.04900738362594
566493,2014-05-02 21:00:00,21,32,2.0,2,0,0,0,0,0,0,1,2.0,3.0,5.0,6.0,9.0,10.0,10.0,6.0,8.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.8682862368082034
566494,2014-05-02 22:00:00,22,32,2.0,2,0,0,0,0,0,0,1,2.0,2.0,3.0,5.0,6.0,9.0,10.0,10.0,6.0,8.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.2373348735186207
566495,2014-05-02 23:00:00,23,32,1.0,2,0,0,0,0,0,0,1,2.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,10.0,6.0,8.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0685767634734038
566496,2014-05-03 00:00:00,0,32,1.0,3,1,0,0,0,0,0,0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,10.0,6.0,8.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0400900122939871
566497,2014-05-03 01:00:00,1,32,1.0,3,1,0,0,0,0,0,0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,10.0,6.0,8.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.067408566803911
566498,2014-05-03 02:00:00,2,32,1.0,3,1,0,0,0,0,0,0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,10.0,6.0,8.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0197657383400056
566499,2014-05-03 03:00:00,3,32,1.0,3,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,10.0,6.0,8.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0381546551610317
566500,2014-05-03 04:00:00,4,32,1.0,3,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,10.0,6.0,8.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,1.0515630738121722
566501,2014-05-03 05:00:00,5,32,1.0,3,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,10.0,6.0,8.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,0.931316152557104
566502,2014-05-03 06:00:00,6,32,1.0,3,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,10.0,6.0,8.0,9.0,9.0,7.0,4.0,3.0,3.0,1.0751133355501932
566503,2014-05-03 07:00:00,7,32,1.0,3,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,10.0,6.0,8.0,9.0,9.0,7.0,4.0,3.0,1.1625507390762118
566504,2014-05-03 08:00:00,8,32,6.0,3,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,10.0,6.0,8.0,9.0,9.0,7.0,4.0,5.493055500188331
566505,2014-05-03 09:00:00,9,32,7.0,3,1,0,0,0,0,0,0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,10.0,6.0,8.0,9.0,9.0,7.0,7.119571597454008
566506,2014-05-03 10:00:00,10,32,8.0,3,1,0,0,0,0,0,0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,10.0,6.0,8.0,9.0,9.0,8.106933761455489
566507,2014-05-03 11:00:00,11,32,8.0,3,1,0,0,0,0,0,0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,10.0,6.0,8.0,9.0,7.920264226537689
566508,2014-05-03 12:00:00,12,32,8.0,3,1,0,0,0,0,0,0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,10.0,6.0,8.0,7.939231717216806
566509,2014-05-03 13:00:00,13,32,8.0,3,1,0,0,0,0,0,0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,10.0,6.0,7.985496704494001
566510,2014-05-03 14:00:00,14,32,7.0,3,1,0,0,0,0,0,0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,10.0,7.130483716473527
566511,2014-05-03 15:00:00,15,32,7.0,3,1,0,0,0,0,0,0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,6.884402773944709
566512,2014-05-03 16:00:00,16,32,6.0,3,1,0,0,0,0,0,0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,6.174340071021596
566513,2014-05-03 17:00:00,17,32,7.0,3,1,0,0,0,0,0,0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,6.811399096115247
566514,2014-05-03 18:00:00,18,32,7.0,3,1,0,0,0,0,0,0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.939881127734283
566515,2014-05-03 19:00:00,19,32,7.0,3,1,0,0,0,0,0,0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,7.032556451325403
566516,2014-05-03 20:00:00,20,32,8.0,3,1,0,0,0,0,0,0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,7.994537265059595
566517,2014-05-03 21:00:00,21,32,8.0,3,1,0,0,0,0,0,0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,7.981691756334105
566518,2014-05-03 22:00:00,22,32,8.0,3,1,0,0,0,0,0,0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.139799979168135
566519,2014-05-03 23:00:00,23,32,8.0,3,1,0,0,0,0,0,0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.916071452691126
566520,2014-05-04 00:00:00,0,32,8.0,4,0,1,0,0,0,0,0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.001709004652634
566521,2014-05-04 01:00:00,1,32,8.0,4,0,1,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.9909490290322065
566522,2014-05-04 02:00:00,2,32,8.0,4,0,1,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,8.055381618500178
566523,2014-05-04 03:00:00,3,32,8.0,4,0,1,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,8.040562591168442
566524,2014-05-04 04:00:00,4,32,8.0,4,0,1,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,7.889251776759577
566525,2014-05-04 05:00:00,5,32,8.0,4,0,1,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,8.115550504873202
566526,2014-05-04 06:00:00,6,32,8.0,4,0,1,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,1.0,7.919092152329111
566527,2014-05-04 07:00:00,7,32,8.0,4,0,1,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,1.0,7.974604983506301
566528,2014-05-04 08:00:00,8,32,8.0,4,0,1,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,7.893728721934528
566529,2014-05-04 09:00:00,9,32,8.0,4,0,1,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,8.217405434738021
566530,2014-05-04 10:00:00,10,32,8.0,4,0,1,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.837397974336226
566531,2014-05-04 11:00:00,11,32,8.0,4,0,1,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.03179593374621
566532,2014-05-04 12:00:00,12,32,8.0,4,0,1,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,7.856331017075841
566533,2014-05-04 13:00:00,13,32,8.0,4,0,1,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.128001185354796
566534,2014-05-04 14:00:00,14,32,8.0,4,0,1,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,7.902064825855535
566535,2014-05-04 15:00:00,15,32,7.0,4,0,1,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,6.996708290102536
566536,2014-05-04 16:00:00,16,32,7.0,4,0,1,0,0,0,0,0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.115743832548114
566537,2014-05-04 17:00:00,17,32,7.0,4,0,1,0,0,0,0,0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.99943298958416
566538,2014-05-04 18:00:00,18,32,8.0,4,0,1,0,0,0,0,0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.009048269548458
566539,2014-05-04 19:00:00,19,32,8.0,4,0,1,0,0,0,0,0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.859639260567694
566540,2014-05-04 20:00:00,20,32,8.0,4,0,1,0,0,0,0,0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.813094309862903
566541,2014-05-04 21:00:00,21,32,7.0,4,0,1,0,0,0,0,0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.394664358817879
566542,2014-05-04 22:00:00,22,32,9.0,4,0,1,0,0,0,0,0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.71299348237718
566543,2014-05-04 23:00:00,23,32,8.0,4,0,1,0,0,0,0,0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.184741410464005
566544,2014-05-05 00:00:00,0,32,8.0,5,0,0,1,0,0,0,0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.993725119665062
566545,2014-05-05 01:00:00,1,32,8.0,5,0,0,1,0,0,0,0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.107714163796821
566546,2014-05-05 02:00:00,2,32,8.0,5,0,0,1,0,0,0,0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.861557151348422
566547,2014-05-05 03:00:00,3,32,8.0,5,0,0,1,0,0,0,0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.917921224472901
566548,2014-05-05 04:00:00,4,32,8.0,5,0,0,1,0,0,0,0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.991991949518961
566549,2014-05-05 05:00:00,5,32,8.0,5,0,0,1,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.133342042147923
566550,2014-05-05 06:00:00,6,32,8.0,5,0,0,1,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.981821151415357
566551,2014-05-05 07:00:00,7,32,8.0,5,0,0,1,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.71403531234944
566552,2014-05-05 08:00:00,8,32,4.0,5,0,0,1,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.555553857400943
566553,2014-05-05 09:00:00,9,32,9.0,5,0,0,1,0,0,0,0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.875672911205317
566554,2014-05-05 10:00:00,10,32,11.0,5,0,0,1,0,0,0,0,9.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,10.871432230515332
566555,2014-05-05 11:00:00,11,32,11.0,5,0,0,1,0,0,0,0,11.0,9.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,11.107127294134324
566556,2014-05-05 12:00:00,12,32,11.0,5,0,0,1,0,0,0,0,11.0,11.0,9.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,10.914936937788047
566557,2014-05-05 13:00:00,13,32,11.0,5,0,0,1,0,0,0,0,11.0,11.0,11.0,9.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,10.995910327435775
566558,2014-05-05 14:00:00,14,32,11.0,5,0,0,1,0,0,0,0,11.0,11.0,11.0,11.0,9.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,11.007067394365876
566559,2014-05-05 15:00:00,15,32,11.0,5,0,0,1,0,0,0,0,11.0,11.0,11.0,11.0,11.0,9.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,11.058546936859454
566560,2014-05-05 16:00:00,16,32,11.0,5,0,0,1,0,0,0,0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,10.866666575646333
566561,2014-05-05 17:00:00,17,32,8.0,5,0,0,1,0,0,0,0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,8.175513393149622
566562,2014-05-05 18:00:00,18,32,8.0,5,0,0,1,0,0,0,0,8.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.928130102381718
566563,2014-05-05 19:00:00,19,32,7.0,5,0,0,1,0,0,0,0,8.0,8.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,6.845563389144377
566564,2014-05-05 20:00:00,20,32,3.0,5,0,0,1,0,0,0,0,7.0,8.0,8.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,3.148556717014323
