,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,lag_1hour,lag_2hour,lag_3hour,lag_4hour,lag_5hour,lag_6hour,lag_7hour,lag_8hour,lag_9hour,lag_10hour,lag_11hour,lag_12hour,lag_13hour,lag_14hour,lag_15hour,lag_16hour,lag_17hour,lag_18hour,lag_19hour,lag_20hour,lag_21hour,lag_22hour,lag_23hour,lag_24hour,predict_24
986968,2014-05-02 16:00:00,16,56,8.0,2,0,0,0,0,0,0,1,2.0,2.0,2.0,4.0,4.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,12.0,13.0,7.3257650192894825
986969,2014-05-02 17:00:00,17,56,4.0,2,0,0,0,0,0,0,1,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,12.0,4.297525509295865
986970,2014-05-02 18:00:00,18,56,5.0,2,0,0,0,0,0,0,1,4.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,4.90328252293577
986971,2014-05-02 19:00:00,19,56,5.0,2,0,0,0,0,0,0,1,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,5.1294789917347865
986972,2014-05-02 20:00:00,20,56,5.0,2,0,0,0,0,0,0,1,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.743797206134807
986973,2014-05-02 21:00:00,21,56,5.0,2,0,0,0,0,0,0,1,5.0,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.957026747334379
986974,2014-05-02 22:00:00,22,56,4.0,2,0,0,0,0,0,0,1,5.0,5.0,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.107044115144932
986975,2014-05-02 23:00:00,23,56,4.0,2,0,0,0,0,0,0,1,4.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.000278262017987
986976,2014-05-03 00:00:00,0,56,4.0,3,1,0,0,0,0,0,0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.035512751920926
986977,2014-05-03 01:00:00,1,56,4.0,3,1,0,0,0,0,0,0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.054568243827856
986978,2014-05-03 02:00:00,2,56,4.0,3,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.9590597174752022
986979,2014-05-03 03:00:00,3,56,4.0,3,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.126532510316289
986980,2014-05-03 04:00:00,4,56,4.0,3,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,4.004158164966003
986981,2014-05-03 05:00:00,5,56,4.0,3,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.0,2.0,2.0,2.0,2.0,3.9966058470437784
986982,2014-05-03 06:00:00,6,56,4.0,3,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.0,2.0,2.0,2.0,3.989281417473424
986983,2014-05-03 07:00:00,7,56,4.0,3,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.0,2.0,2.0,3.999990814615652
986984,2014-05-03 08:00:00,8,56,4.0,3,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.0,2.0,3.933371864742315
986985,2014-05-03 09:00:00,9,56,4.0,3,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.0,3.884861194157691
986986,2014-05-03 10:00:00,10,56,4.0,3,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,4.082555349462716
986987,2014-05-03 11:00:00,11,56,4.0,3,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.0,4.112357578195472
986988,2014-05-03 12:00:00,12,56,5.0,3,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,4.823239722454297
986989,2014-05-03 13:00:00,13,56,5.0,3,1,0,0,0,0,0,0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,2.0,2.0,4.794286940652743
986990,2014-05-03 14:00:00,14,56,3.0,3,1,0,0,0,0,0,0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,2.0,3.3831608036329683
986991,2014-05-03 15:00:00,15,56,3.0,3,1,0,0,0,0,0,0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,3.069623849322942
986992,2014-05-03 16:00:00,16,56,8.0,3,1,0,0,0,0,0,0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.0,7.75263788117684
986993,2014-05-03 17:00:00,17,56,9.0,3,1,0,0,0,0,0,0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,8.924485675023268
986994,2014-05-03 18:00:00,18,56,9.0,3,1,0,0,0,0,0,0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,9.11712981633813
986995,2014-05-03 19:00:00,19,56,10.0,3,1,0,0,0,0,0,0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,9.875660308543958
986996,2014-05-03 20:00:00,20,56,10.0,3,1,0,0,0,0,0,0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,9.935601464624723
986997,2014-05-03 21:00:00,21,56,10.0,3,1,0,0,0,0,0,0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,10.130782780979123
986998,2014-05-03 22:00:00,22,56,10.0,3,1,0,0,0,0,0,0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.932247354104433
986999,2014-05-03 23:00:00,23,56,10.0,3,1,0,0,0,0,0,0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.022992241087305
987000,2014-05-04 00:00:00,0,56,10.0,4,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.093753149531889
987001,2014-05-04 01:00:00,1,56,10.0,4,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.809566087375352
987002,2014-05-04 02:00:00,2,56,10.0,4,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.211040258183049
987003,2014-05-04 03:00:00,3,56,10.0,4,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.552702666521746
987004,2014-05-04 04:00:00,4,56,10.0,4,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.60411939778076
987005,2014-05-04 05:00:00,5,56,17.0,4,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,16.485312725214182
987006,2014-05-04 06:00:00,6,56,17.0,4,0,1,0,0,0,0,0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,17.279294555120288
987007,2014-05-04 07:00:00,7,56,17.0,4,0,1,0,0,0,0,0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,16.579643104386975
987008,2014-05-04 08:00:00,8,56,11.0,4,0,1,0,0,0,0,0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,11.421762048541298
987009,2014-05-04 09:00:00,9,56,11.0,4,0,1,0,0,0,0,0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,10.98373105723914
987010,2014-05-04 10:00:00,10,56,11.0,4,0,1,0,0,0,0,0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,4.0,10.87253008166393
987011,2014-05-04 11:00:00,11,56,11.0,4,0,1,0,0,0,0,0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,4.0,11.154689044930683
987012,2014-05-04 12:00:00,12,56,12.0,4,0,1,0,0,0,0,0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,5.0,11.847347518407021
987013,2014-05-04 13:00:00,13,56,12.0,4,0,1,0,0,0,0,0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,5.0,12.211571388788295
987014,2014-05-04 14:00:00,14,56,12.0,4,0,1,0,0,0,0,0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,3.0,11.755699389527814
987015,2014-05-04 15:00:00,15,56,8.0,4,0,1,0,0,0,0,0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,8.052599223453491
987016,2014-05-04 16:00:00,16,56,6.0,4,0,1,0,0,0,0,0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,6.0888582977587
987017,2014-05-04 17:00:00,17,56,8.0,4,0,1,0,0,0,0,0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,7.84652986707234
987018,2014-05-04 18:00:00,18,56,6.0,4,0,1,0,0,0,0,0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,6.1045800818674785
987019,2014-05-04 19:00:00,19,56,5.0,4,0,1,0,0,0,0,0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.024811392951318
987020,2014-05-04 20:00:00,20,56,3.0,4,0,1,0,0,0,0,0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0713492886707017
987021,2014-05-04 21:00:00,21,56,2.0,4,0,1,0,0,0,0,0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.8695007164283148
987022,2014-05-04 22:00:00,22,56,1.0,4,0,1,0,0,0,0,0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0765296956937562
987023,2014-05-04 23:00:00,23,56,1.0,4,0,1,0,0,0,0,0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,1.1629094700201321
987024,2014-05-05 00:00:00,0,56,1.0,5,0,0,1,0,0,0,0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,10.0,1.023830888227988
987025,2014-05-05 01:00:00,1,56,1.0,5,0,0,1,0,0,0,0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,10.0,0.9393458061833503
987026,2014-05-05 02:00:00,2,56,1.0,5,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,0.9716760978238786
987027,2014-05-05 03:00:00,3,56,1.0,5,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,10.0,1.0101896559710535
987028,2014-05-05 04:00:00,4,56,1.0,5,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,10.0,0.924829879241042
987029,2014-05-05 05:00:00,5,56,1.0,5,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,0.9892209302576025
987030,2014-05-05 06:00:00,6,56,1.0,5,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,17.0,1.0491078877194822
987031,2014-05-05 07:00:00,7,56,2.0,5,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,17.0,1.9954202290377707
987032,2014-05-05 08:00:00,8,56,2.0,5,0,0,1,0,0,0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,2.3167688248316556
987033,2014-05-05 09:00:00,9,56,6.0,5,0,0,1,0,0,0,0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,5.972800032442345
987034,2014-05-05 10:00:00,10,56,13.0,5,0,0,1,0,0,0,0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,11.0,12.376714948447143
987035,2014-05-05 11:00:00,11,56,10.0,5,0,0,1,0,0,0,0,13.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,11.0,10.264585637125869
987036,2014-05-05 12:00:00,12,56,8.0,5,0,0,1,0,0,0,0,10.0,13.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,12.0,8.39023798382087
987037,2014-05-05 13:00:00,13,56,12.0,5,0,0,1,0,0,0,0,8.0,10.0,13.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,12.0,11.674981941187871
987038,2014-05-05 14:00:00,14,56,12.0,5,0,0,1,0,0,0,0,12.0,8.0,10.0,13.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,12.0,11.89520702944473
987039,2014-05-05 15:00:00,15,56,7.0,5,0,0,1,0,0,0,0,12.0,12.0,8.0,10.0,13.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.0,7.519353937922086
987040,2014-05-05 16:00:00,16,56,9.0,5,0,0,1,0,0,0,0,7.0,12.0,12.0,8.0,10.0,13.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,6.0,8.70869996849586
987041,2014-05-05 17:00:00,17,56,5.0,5,0,0,1,0,0,0,0,9.0,7.0,12.0,12.0,8.0,10.0,13.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0,5.72448400135232
987042,2014-05-05 18:00:00,18,56,9.0,5,0,0,1,0,0,0,0,5.0,9.0,7.0,12.0,12.0,8.0,10.0,13.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,8.000646338953393
987043,2014-05-05 19:00:00,19,56,6.0,5,0,0,1,0,0,0,0,9.0,5.0,9.0,7.0,12.0,12.0,8.0,10.0,13.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0447688784320635
987044,2014-05-05 20:00:00,20,56,7.0,5,0,0,1,0,0,0,0,6.0,9.0,5.0,9.0,7.0,12.0,12.0,8.0,10.0,13.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0177669762744905
